side,setup,ticker,score,close,ret1d_%,ret5d_%,ret20d_%,rvol,rsi14,adx14,atr_%,entry,stop,target,rr,shares,earnings,ext_price,ext_chg_%,ext_session,ext_flag,reason
long,PULLBACK,EOG,35.1,141.38,-1.98,-4.82,-7.62,0.82,42.7,10.6,2.73,141.38,135.58,152.98,2.0,17,งบอีก 44 วัน,139.01,-1.68,pre,ok,RSI 43 · %B 0.02 · -4.8% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,OKE,32.3,91.8,-1.78,-5.33,-1.64,0.86,42.0,20.4,2.73,91.8,88.04,99.31,2.0,26,งบอีก 35 วัน,91.32,-0.52,pre,ok,RSI 42 · %B 0.03 · -5.3% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,XLF,29.5,55.9,0.07,-1.98,-2.75,1.0,37.5,21.4,1.24,55.9,54.86,57.98,2.0,96,ไม่ทราบวันงบ,56.02,0.21,pre,ok,RSI 37 · %B 0.09 · -2.0% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,PNC,27.6,233.25,0.03,-3.9,-4.06,0.76,34.8,17.1,1.99,233.25,225.54,247.16,1.8,12,งบอีก 23 วัน,233.25,0.0,pre,ok,RSI 35 · %B 0.09 · -3.9% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,PGR,23.8,212.24,-0.58,-3.97,-3.21,1.08,42.7,11.0,1.99,212.24,205.91,224.9,2.0,15,งบอีก 22 วัน,212.8,0.26,pre,ok,RSI 43 · %B 0.01 · -4.0% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,IWM,21.8,285.58,0.52,-0.81,-4.79,0.92,37.9,32.8,1.21,285.58,279.31,295.91,1.65,15,ไม่ทราบวันงบ,287.88,0.81,pre,ok,RSI 38 · %B 0.21 · -0.8% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,RTX,18.9,194.34,0.18,-0.51,-7.42,0.73,31.7,32.7,2.01,194.34,188.49,206.03,2.0,17,งบอีก 28 วัน,195.39,0.54,pre,ok,RSI 32 · %B 0.22 · -0.5% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,URBN,18.4,74.21,-1.07,-3.64,-0.04,0.56,43.2,15.9,3.69,74.21,70.11,82.42,2.0,24,งบอีก 64 วัน,75.0,1.07,pre,ok,RSI 43 · %B 0.09 · -3.6% ใน 5 วัน แต่ยังเหนือ SMA200
long,PULLBACK,UNH,14.5,377.56,0.18,-1.56,-3.22,1.15,37.6,31.2,2.46,377.56,363.61,405.45,2.0,7,งบอีก 21 วัน,379.22,0.44,pre,ok,RSI 38 · %B 0.18 · -1.6% ใน 5 วัน แต่ยังเหนือ SMA200
short,BREAKDOWN,NSC,57.6,309.07,-1.62,-3.43,-11.88,1.54,25.7,32.1,1.94,309.07,318.05,291.11,2.0,11,งบอีก 30 วัน,309.07,-0.0,post,ok,ปิดที่/ใต้ low 20 วัน · RVOL 1.5x · ADX 32 · -11.9% ใน 20 วัน
short,BREAKDOWN,APD,44.3,279.46,-1.66,-2.67,-8.4,1.58,29.8,22.6,2.1,279.46,288.25,261.88,2.0,11,งบอีก 44 วัน,280.71,0.45,pre,ok,ปิดที่/ใต้ low 20 วัน · RVOL 1.6x · ADX 23 · -8.4% ใน 20 วัน
short,DISTRIBUTION,UNP,43.1,269.63,-3.49,-5.42,-12.47,2.5,24.3,29.2,2.2,269.63,278.51,251.86,2.0,11,งบอีก 30 วัน,270.98,0.5,pre,ok,วอลุ่ม 2.5 เท่าปกติ · -3.5% วันเดียว · ปิดที่ 13% ของแท่ง
short,RALLYFADE,ISRG,50.3,401.65,2.12,6.27,6.03,1.28,64.9,12.5,2.97,401.65,419.54,365.87,2.0,5,งบอีก 28 วัน,403.6,0.49,pre,ok,RSI 65 · %B 1.12 · +6.3% ใน 5 วัน แต่ยังใต้ SMA200
short,RALLYFADE,TSLA,21.1,375.3,3.03,4.55,3.43,0.9,58.6,21.2,3.54,375.3,395.2,335.5,2.0,5,งบอีก 29 วัน,377.94,0.7,pre,ok,RSI 59 · %B 0.94 · +4.5% ใน 5 วัน แต่ยังใต้ SMA200
short,RALLYFADE,YETI,11.9,42.79,1.37,4.8,-2.22,1.44,50.7,31.7,3.64,42.79,45.12,38.12,2.0,42,งบอีก 44 วัน,42.98,0.44,pre,ok,RSI 51 · %B 0.90 · +4.8% ใน 5 วัน แต่ยังใต้ SMA200
